round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
50,L,51,50,0,28,33,3.25,4.33,-4.7942,56.33,33.5,32.5,1555,1715,A,0,0,,,
50,L,145,115,0,27,34,3.13,4.43,-1.0278,49.39,8.6,68.6,1623,1787,A,0,0,,,
50,L,45,76,3,43,23,4.83,4.20,10.2861,59.32,78.0,17.8,1998,1661,A,1,0,,,
50,L,117,14,0,31,45,3.67,3.73,6.9689,63.42,0.0,103.9,1852,1701,A,0,3,,,
50,L,17,101,3,45,33,4.50,4.43,5.4893,45.24,73.4,21.2,1628,1638,A,2,0,,,
50,L,158,113,0,15,28,3.75,4.40,-4.4466,66.15,13.0,86.3,1708,2197,A,0,0,,,
50,L,91,97,3,50,26,3.67,3.00,10.6696,72.81,105.2,17.7,2200,1759,A,3,0,,,
50,L,3,146,0,19,42,4.00,3.45,1.1859,53.83,0.0,114.9,1786,1805,A,0,2,,,
50,L,15,39,3,38,23,4.13,4.20,1.4358,53.80,100.8,0.0,1735,1660,A,1,0,,,
50,L,75,99,3,25,13,2.71,3.25,4.2635,60.73,57.5,11.3,1812,1647,A,0,0,,,
50,L,58,49,3,34,25,2.91,3.75,-9.2612,84.51,105.5,0.0,1894,2139,A,1,-2,,,
50,L,160,150,3,46,22,4.71,3.33,8.8002,76.54,102.1,6.8,2165,1760,A,2,0,,,
50,L,105,93,0,38,39,4.00,3.50,8.1759,64.63,19.5,69.7,1924,1775,A,0,0,,,
50,L,9,135,0,26,57,3.29,4.25,1.0446,61.46,0.0,112.9,1691,1780,A,0,3,,,
50,L,5,92,0,44,46,5.14,3.82,4.4125,65.52,47.6,56.8,1738,1771,A,1,3,,,
50,L,30,142,3,44,23,4.63,4.20,3.0704,65.68,107.1,13.0,1954,1902,A,3,0,,,
50,L,56,60,3,39,32,4.00,3.33,9.0507,79.05,36.6,46.3,2153,1894,A,0,0,,,
50,L,80,21,3,44,23,4.13,3.00,7.2786,80.15,100.2,10.1,1979,1866,A,2,0,,,
50,L,72,130,3,46,28,3.60,3.25,6.3496,80.73,87.2,15.3,2076,1852,A,1,0,,,
50,L,120,147,0,18,54,4.00,3.62,-1.2444,75.41,0.0,150.1,1934,1874,A,0,3,,,
50,L,100,87,3,32,28,3.50,4.17,-0.6135,75.42,33.9,48.8,1948,1854,A,0,0,,,
50,L,26,64,0,24,44,4.20,4.00,1.0923,77.04,9.8,108.8,1766,1905,A,0,2,,,
50,L,13,107,3,27,20,3.57,3.60,-0.0802,75.16,59.1,12.7,1923,1873,A,0,0,,,
50,L,70,27,0,44,45,4.75,4.10,1.6238,72.06,55.4,48.8,1707,1811,A,3,1,,,
50,L,38,79,0,30,43,3.00,4.33,3.6391,75.85,18.2,73.6,1799,1982,A,0,1,,,
50,L,29,69,0,22,26,3.33,3.80,-4.5124,88.31,24.5,43.1,1974,2361,A,0,0,,,
50,L,35,63,0,36,50,5.60,3.67,6.4383,88.25,20.8,100.8,1966,1776,A,0,3,,,
50,L,12,81,3,41,24,3.33,3.67,7.4403,82.39,85.3,10.2,2097,1878,A,1,0,,,
50,L,98,67,3,56,24,4.78,3.67,6.8699,79.77,113.9,6.5,1906,1775,A,3,0,,,
50,L,159,57,0,9,30,3.00,3.50,0.1353,80.83,4.4,125.6,1848,2005,A,0,1,,,
50,L,144,129,3,27,0,3.57,0.00,-1.4803,88.56,960.2,0.0,2075,2117,A,6,-7,,,
50,L,7,33,0,21,63,3.17,5.63,-9.9986,88.99,4.4,124.1,2007,2501,A,0,4,,,
50,L,46,18,0,20,46,3.20,3.82,2.3189,85.33,0.0,122.6,1840,1884,A,0,2,,,
50,L,84,94,3,32,18,4.00,3.20,1.8531,80.56,84.0,7.2,1650,1745,A,0,0,,,
50,L,88,104,3,51,39,3.67,4.38,0.8475,83.19,98.7,26.1,1945,2032,A,3,2,,,
50,L,43,40,0,20,51,3.00,5.57,-8.0328,91.16,0.0,122.1,1929,2363,A,0,3,,,
50,L,83,66,3,38,33,4.25,3.63,0.3845,95.53,71.1,26.6,1985,2103,A,2,0,,,
50,L,111,44,0,11,24,3.50,2.75,4.3069,91.58,4.4,99.8,2073,1979,A,0,2,,,
50,L,41,127,0,27,50,3.50,5.11,4.1351,96.44,5.5,108.7,1958,2009,A,0,6,,,
50,L,61,148,0,16,64,5.33,5.20,-5.6279,95.62,10.3,174.1,1921,2111,A,0,4,,,
50,L,95,37,3,41,21,4.50,3.80,0.5565,93.32,124.0,0.0,1980,1965,A,2,0,,,
50,L,28,20,0,19,40,4.25,4.00,2.1770,97.10,12.0,110.0,2040,2094,A,0,2,,,
50,L,149,123,0,34,41,4.43,3.89,0.7607,98.51,38.0,67.7,2019,2191,A,1,1,,,
50,L,132,125,3,51,17,4.10,3.75,3.5018,99.72,123.5,0.0,2284,2105,A,3,0,,,
50,L,8,151,3,20,6,3.60,4.00,-4.3949,106.64,135.5,0.0,2091,2322,A,4,-2,,,
50,L,156,138,3,42,15,4.13,4.33,4.7778,100.59,118.6,6.0,2128,2009,A,2,0,,,
50,L,73,52,3,37,16,3.30,3.00,-1.5605,105.35,109.5,0.0,2126,2109,A,5,0,,,
