round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
46,L,146,29,3,49,13,4.09,4.00,-1.4587,57.94,157.3,0.0,1763,1967,A,2,0,,,
46,L,19,59,3,38,27,3.10,3.57,3.1302,47.25,40.0,26.2,1790,1676,A,2,0,,,
46,L,97,43,0,30,41,2.60,4.38,-2.4834,63.50,16.1,82.0,1784,1957,A,0,2,,,
46,L,155,15,3,50,25,4.75,3.83,7.8883,65.45,91.4,22.1,1892,1726,A,2,0,,,
46,L,69,3,3,64,27,5.11,3.57,12.4987,71.55,116.7,11.3,2343,1841,A,4,0,,,
46,L,110,134,3,29,18,3.71,3.20,1.4142,55.20,67.0,0.0,1785,1775,A,0,0,,,
46,L,93,117,3,16,14,4.00,3.67,-2.5045,64.87,54.8,9.5,1762,1875,A,0,0,,,
46,L,102,84,0,14,52,4.67,4.60,-0.1156,63.93,0.0,895.2,1487,1637,A,0,3,,,
46,L,143,108,3,49,18,4.00,3.20,3.1737,56.52,109.9,0.0,1627,1655,A,2,0,,,
46,L,113,58,3,64,25,4.00,2.56,7.9138,70.35,127.5,0.0,2192,1875,A,5,0,,,
46,L,92,41,3,47,43,3.91,4.43,-7.5965,80.83,77.5,34.5,1745,1985,A,4,1,,,
46,L,115,45,0,25,30,3.29,3.71,-2.1399,73.10,16.9,45.1,1782,2016,A,0,0,,,
46,L,6,35,0,19,26,3.40,5.00,-4.2593,73.32,14.1,55.1,1811,1994,A,0,0,,,
46,L,130,100,0,19,48,3.20,4.40,0.5817,63.76,0.0,121.0,1852,1945,A,0,2,,,
46,L,142,38,0,23,31,3.60,3.38,2.6346,66.12,16.2,58.1,1926,1793,A,0,2,,,
46,L,18,26,3,28,25,3.57,3.83,0.9529,66.36,44.3,18.4,1839,1779,A,0,0,,,
46,L,20,120,3,20,12,4.67,3.00,6.9201,74.63,61.2,16.6,2051,1980,A,0,0,,,
46,L,79,30,0,31,48,3.71,4.40,2.5326,72.23,5.9,100.7,1964,1953,A,0,2,,,
46,L,21,126,0,25,59,2.63,4.17,-0.7072,73.86,0.0,155.5,1872,2050,A,0,4,,,
46,L,60,88,0,22,28,3.80,4.33,0.9578,73.59,17.0,52.4,1920,1933,A,0,0,,,
46,L,127,5,3,58,10,3.62,3.33,4.9619,73.92,218.5,0.0,1972,1767,A,4,0,,,
46,L,33,144,0,31,33,4.75,2.90,13.8341,94.79,24.1,90.7,2469,2040,A,-2,2,,,
46,L,81,111,0,24,45,4.40,3.90,-1.6416,79.20,9.4,103.3,1855,2096,A,0,2,,,
46,L,129,7,3,37,26,4.33,4.80,6.5912,80.28,56.0,32.0,2138,2008,A,0,0,,,
46,L,106,116,0,29,35,3.83,3.88,3.6275,77.75,20.1,49.5,1910,1930,A,0,2,,,
46,L,52,159,3,49,35,4.00,3.67,8.5467,86.57,92.8,27.1,2128,1879,A,1,0,,,
46,L,64,46,3,45,41,4.44,4.11,1.3887,81.87,46.7,25.1,1875,1870,A,1,1,,,
46,L,104,56,0,38,39,2.83,4.00,-1.1862,89.46,27.3,66.4,2038,2140,A,0,1,,,
46,L,87,72,3,26,25,3.43,4.00,-2.8983,90.80,53.4,16.7,1899,2060,A,0,0,,,
46,L,89,160,0,28,49,3.71,4.20,-3.4947,90.21,8.5,108.4,1959,2198,A,0,2,,,
46,L,57,73,3,25,22,3.83,4.25,-2.5850,93.26,46.0,33.3,2025,2119,A,2,0,,,
46,L,55,83,3,67,36,5.63,4.00,13.6142,88.44,79.4,28.7,2351,1958,A,5,0,,,
46,L,44,12,0,7,38,3.00,4.25,0.5921,89.20,0.0,185.7,1931,2084,A,0,1,,,
46,L,147,28,0,14,48,4.00,4.00,1.5754,89.76,0.0,162.8,1831,2065,A,0,2,,,
46,L,125,149,0,30,31,3.83,3.00,5.2021,95.43,20.5,44.9,2115,2029,A,0,0,,,
46,L,151,95,0,50,51,5.14,3.46,10.2145,104.38,32.9,72.9,2341,1991,A,2,6,,,
46,L,138,136,3,67,38,4.83,4.86,1.4701,95.31,106.6,0.0,2022,1997,A,4,0,,,
46,L,37,8,0,19,31,3.20,4.83,1.3079,95.31,17.8,86.8,2004,2053,A,0,0,,,
46,L,123,132,3,34,28,4.57,3.83,-1.4164,98.21,66.3,20.0,2170,2268,A,0,0,,,
46,L,148,118,0,40,52,4.13,5.33,3.1622,102.05,24.9,101.2,2070,2113,A,1,5,,,
46,L,40,91,3,74,21,4.92,4.75,7.0258,99.78,179.0,8.5,2402,2196,A,5,0,,,
