round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
45,L,28,57,3,30,17,3.43,4.25,3.8224,85.08,81.9,16.7,2045,2009,A,0,0,,,
45,L,73,147,3,42,37,4.71,4.13,5.0882,92.00,48.2,27.3,2135,1851,A,1,0,,,
45,L,46,148,0,18,45,4.00,4.75,-2.7980,92.68,0.0,111.9,1883,2092,A,0,2,,,
45,L,149,49,3,32,20,3.11,3.50,-4.1292,98.25,103.0,8.0,2010,2187,A,1,0,,,
45,L,111,55,0,42,51,3.45,5.25,-5.2985,95.59,35.7,82.4,2082,2347,A,1,2,,,
45,L,95,138,3,40,30,4.38,4.33,1.3799,94.13,76.7,14.9,1967,1999,A,1,0,,,
45,L,132,113,3,62,34,5.10,5.33,5.4935,94.07,106.2,23.5,2286,2185,A,4,0,,,
45,L,12,66,0,25,32,4.00,3.50,2.7344,96.23,15.0,66.1,2059,2114,A,0,0,,,
45,L,156,37,0,24,32,4.25,3.50,4.6055,99.65,30.7,63.3,2077,2026,A,0,2,,,
45,L,136,151,0,21,44,3.17,5.50,-6.6068,97.37,7.3,106.2,2020,2365,A,0,2,,,
45,L,56,33,0,24,45,3.14,5.00,-5.7734,98.38,15.4,111.1,2127,2494,A,0,2,,,
