round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
56,L,23,116,0,39,45,3.50,4.38,-5.8463,52.83,40.0,28.8,1635,1927,A,0,1,,,
56,L,2,54,0,30,56,4.00,4.00,-2.3292,45.36,0.0,102.6,1427,1684,A,0,3,,,
56,L,25,160,0,4,46,2.00,3.40,-6.4227,66.68,0.0,226.5,1655,2157,A,0,2,,,
56,L,109,53,3,74,26,5.00,4.80,2.5935,35.18,135.0,9.3,1716,1680,A,5,2,,,
56,L,22,35,0,37,42,3.00,4.83,-9.3648,57.32,39.4,38.9,1596,1955,A,0,1,,,
56,L,77,110,1,47,61,4.30,5.89,-2.1421,49.85,27.9,75.5,1548,1797,A,1,7,,,
56,L,131,21,0,27,40,3.57,5.33,-3.6415,48.68,9.0,72.5,1712,1908,A,0,1,,,
56,L,76,115,0,41,44,4.11,5.43,-1.7258,46.42,27.6,54.0,1643,1792,A,1,1,,,
56,L,96,51,3,47,20,4.33,3.60,4.2416,42.29,112.0,12.1,1628,1532,A,2,0,,,
56,L,145,45,0,18,25,2.67,3.40,-5.6016,62.87,10.8,59.4,1598,1991,A,0,0,,,
56,L,10,135,0,38,40,3.78,4.86,-1.8713,53.72,37.5,34.9,1614,1796,A,0,1,,,
56,L,158,58,0,22,57,5.00,4.25,0.4450,47.86,9.2,115.4,1663,1899,A,0,3,,,
56,L,83,153,3,50,19,4.88,3.40,7.1136,63.22,104.6,3.8,2026,1691,A,3,0,,,
56,L,29,3,3,47,23,4.00,3.50,6.9579,50.01,105.0,9.4,1947,1761,A,2,0,,,
56,L,70,114,3,53,28,5.25,4.33,6.8507,53.97,84.0,10.0,1749,1618,A,2,0,,,
56,L,75,82,3,56,6,4.40,3.00,7.5312,57.18,268.3,0.0,1843,1576,A,3,0,,,
56,L,140,98,0,19,62,3.40,5.00,-5.5557,65.40,0.0,128.7,1665,1938,A,0,4,,,
56,L,97,40,0,25,37,3.29,5.00,-11.5988,72.03,18.0,53.9,1773,2355,A,0,0,,,
56,L,93,14,0,35,38,3.63,4.25,1.6754,53.82,25.0,45.5,1778,1731,A,0,2,,,
56,L,90,137,3,43,25,5.00,3.29,8.9459,68.16,79.9,19.2,1808,1536,A,1,0,,,
56,L,47,107,0,34,64,4.00,5.50,-3.2775,62.06,19.2,111.1,1703,1880,A,1,5,,,
56,L,16,17,3,30,21,3.57,4.75,3.3565,52.24,68.8,22.3,1774,1616,A,0,0,,,
56,L,39,155,1,40,44,4.50,5.00,-5.4666,74.00,58.2,25.3,1649,1904,A,1,1,,,
56,L,94,102,3,53,21,4.56,3.17,7.5004,64.84,88.9,6.9,1756,1515,A,4,0,,,
56,L,150,89,1,39,42,3.50,4.11,-1.2795,74.95,45.7,42.3,1775,1973,A,0,1,,,
56,L,117,105,3,42,28,4.11,3.71,2.6275,64.70,106.4,25.3,1860,1889,A,5,1,,,
56,L,146,69,0,22,47,2.86,4.86,-9.1695,79.19,13.0,104.7,1806,2365,A,0,2,,,
56,L,28,120,0,26,33,4.00,2.90,9.5091,81.54,0.0,101.3,2026,1930,A,-2,2,,,
56,L,87,130,3,40,17,4.00,3.75,3.6375,69.61,101.5,5.9,1859,1815,A,2,0,,,
56,L,63,6,3,32,19,4.17,4.25,4.8113,66.13,60.7,11.7,1792,1829,A,0,0,,,
56,L,142,79,3,37,32,3.67,5.00,0.3526,69.16,56.2,15.7,1927,1956,A,2,0,,,
56,L,5,41,0,24,57,3.67,4.27,-4.2284,79.69,8.3,115.9,1754,1982,A,0,3,,,
56,L,38,30,3,30,29,3.43,5.40,3.8964,66.08,22.9,52.9,1794,1910,A,0,0,,,
56,L,46,26,3,55,50,4.60,4.18,4.9166,75.40,53.1,34.0,1870,1773,A,2,2,,,
56,L,60,104,3,28,26,3.25,4.00,-0.0747,75.46,31.4,32.6,1922,2022,A,-2,0,,,
56,L,127,92,3,36,34,3.71,4.00,8.3916,76.70,46.4,46.8,2048,1784,A,-2,1,,,
56,L,44,81,0,24,37,4.00,3.67,8.4786,84.67,2.9,93.6,1966,1890,A,0,0,,,
56,L,72,100,3,75,54,5.17,4.55,6.9244,85.82,77.1,37.6,2081,1985,A,8,3,,,
56,L,159,73,2,45,39,3.15,4.57,-4.6102,97.59,100.2,15.9,1891,2104,A,4,0,,,
56,L,144,7,0,27,58,5.00,4.73,5.0249,84.30,0.0,113.7,2048,2048,A,0,5,,,
56,L,43,91,3,56,55,4.33,5.88,-3.7482,95.38,60.0,65.9,1926,2162,A,2,4,,,
56,L,64,18,0,34,45,4.67,4.56,3.9343,86.95,19.8,72.0,1909,1893,A,0,3,,,
56,L,88,56,3,42,34,3.45,3.11,-1.5016,94.62,60.8,20.4,1945,2131,A,1,0,,,
56,L,61,118,0,47,48,4.20,5.50,0.7354,91.61,57.3,55.8,1881,2039,A,1,3,,,
56,L,147,20,0,25,51,2.88,4.60,-1.1635,92.51,0.0,123.9,1840,2110,A,0,4,,,
56,L,12,111,3,50,22,3.91,4.00,3.2682,90.34,106.0,13.6,2083,2055,A,3,0,,,
56,L,52,57,3,43,38,4.71,4.50,8.3273,92.24,60.7,51.0,2107,2012,A,1,1,,,
56,L,80,126,0,44,63,6.33,4.75,4.2306,97.92,32.1,106.3,1934,2125,A,2,4,,,
56,L,151,37,3,99,17,5.27,4.25,10.1265,97.60,313.4,12.2,2319,1965,A,7,1,,,
56,L,49,113,3,41,22,4.13,2.86,5.7947,96.76,102.5,13.2,2101,2173,A,2,0,,,
56,L,156,136,3,61,26,4.90,3.43,5.9144,98.87,124.9,11.7,2195,1979,A,4,0,,,
56,L,95,8,3,25,23,3.83,4.20,0.3842,98.35,38.2,29.0,2009,2077,A,2,0,,,
56,L,123,125,2,51,34,5.25,3.75,4.9855,102.02,101.0,18.7,2278,2097,A,5,0,,,
56,L,132,149,3,63,10,5.00,3.33,7.0195,97.65,212.4,0.0,2305,2014,A,4,0,,,
56,L,33,129,3,40,38,6.20,5.14,7.1087,100.32,38.2,52.1,2515,2101,A,1,0,,,
56,L,55,66,0,35,51,5.40,4.70,5.7595,108.33,18.7,107.3,2222,2140,A,0,7,,,
