round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
23,R,122,127,0,18,60,2.67,5.00,-8.8832,48.35,0.0,119.2,1513,1886,A,0,4,,,
23,R,106,109,3,71,24,5.10,3.67,14.4762,47.22,121.8,14.1,1982,1665,A,5,0,,,
23,R,25,29,3,26,20,3.00,4.00,-6.8935,58.80,64.8,0.0,1707,2015,A,0,-2,,,
23,R,65,69,0,15,51,3.75,5.14,-10.5875,62.72,9.0,108.1,1417,2445,A,0,3,,,
23,R,44,47,3,49,13,4.00,4.33,12.9147,48.52,120.4,11.3,1986,1593,A,2,0,,,
23,R,114,117,0,19,32,2.83,3.71,-3.8054,44.37,21.0,46.9,1553,1770,A,0,2,,,
23,R,48,39,3,44,28,5.00,5.00,-1.3352,46.14,94.3,6.3,1553,1687,A,1,0,,,
23,R,76,80,3,34,32,3.56,5.50,-12.6415,75.12,71.4,6.3,1673,1951,A,2,-2,,,
23,R,108,112,3,34,27,5.00,3.57,6.7744,38.10,29.1,32.8,1657,1443,A,0,0,,,
23,R,131,134,3,41,32,4.11,4.00,-1.7095,47.35,76.8,9.3,1797,1835,A,1,0,,,
23,R,160,157,3,73,22,4.42,3.33,14.3083,60.88,138.3,12.9,2080,1613,A,5,0,,,
23,R,28,31,3,49,12,5.50,3.00,14.9388,58.39,129.4,6.5,2023,1532,A,2,0,,,
23,R,137,144,0,21,41,4.75,5.67,-2.9562,48.61,4.4,73.7,1399,2081,A,0,1,,,
23,R,124,125,0,24,44,2.75,4.43,-11.2822,63.73,20.5,100.6,1618,2195,A,0,2,,,
23,R,18,22,3,45,28,4.13,3.25,8.3967,48.96,46.3,23.0,1780,1692,A,3,0,,,
23,R,51,56,0,33,52,3.44,4.22,-9.8650,67.72,29.5,77.2,1544,2241,A,1,2,,,
23,R,15,6,3,36,31,3.56,5.20,-3.1564,53.78,45.6,28.7,1697,1846,A,0,0,,,
23,R,146,147,0,37,78,3.89,5.08,-8.5453,60.88,31.2,106.3,1650,1923,A,2,5,,,
23,R,153,156,0,27,37,3.57,5.00,-10.9410,67.86,20.9,42.0,1719,1948,A,0,0,,,
23,R,97,102,0,18,33,4.00,4.43,-0.2297,45.51,0.0,128.6,1745,1454,A,0,1,,,
23,R,16,5,3,40,21,4.50,5.00,-4.3829,68.80,104.4,0.0,1696,1790,A,2,0,,,
23,R,98,101,3,46,41,3.56,4.33,9.8947,61.84,39.7,49.6,1820,1629,A,-1,3,,,
23,R,20,23,3,45,40,5.50,3.60,8.3504,57.89,46.6,29.1,1895,1712,A,4,1,,,
23,R,115,120,3,30,19,3.25,3.50,-3.0315,59.90,78.1,9.1,1672,2086,A,0,0,,,
23,R,83,86,3,58,40,5.25,3.60,11.8899,62.95,83.2,23.9,1976,1583,A,3,1,,,
23,R,19,21,0,30,37,3.11,4.33,-6.7360,66.15,20.4,40.5,1758,2090,A,0,0,,,
23,R,151,150,3,50,22,5.33,2.86,13.9965,71.21,81.1,8.0,2118,1741,A,2,0,,,
23,R,82,88,0,18,52,3.20,5.86,-7.0550,67.45,2.8,125.2,1543,1994,A,0,3,,,
23,R,155,158,3,33,30,5.75,3.11,11.7597,65.99,33.1,52.5,1889,1771,A,0,0,,,
23,R,92,93,0,24,34,4.40,3.50,-2.0653,59.20,10.9,64.3,1683,1884,A,0,0,,,
23,R,59,64,0,29,52,3.38,4.60,-2.2469,60.14,11.2,100.2,1671,1799,A,0,4,,,
23,R,130,135,0,33,46,6.00,4.20,7.4979,64.70,12.2,102.8,1877,1717,A,0,2,,,
23,R,52,54,3,85,6,4.92,6.00,12.9838,69.65,522.3,4.8,1961,1585,A,6,0,,,
23,R,89,96,3,47,16,4.63,3.50,5.6499,58.34,116.4,3.6,1897,1634,A,2,0,,,
23,R,49,53,3,75,14,4.00,3.50,9.0939,75.02,178.3,7.2,2142,1863,A,5,0,,,
23,R,105,111,0,20,42,3.60,5.14,-3.7931,64.51,11.5,104.4,1862,2083,A,0,2,,,
23,R,75,78,3,47,10,3.55,3.33,4.1542,54.54,141.9,0.0,1770,1670,A,2,0,,,
23,R,27,30,0,37,44,3.89,4.63,-3.4030,73.37,37.6,38.4,1670,2094,A,1,1,,,
23,R,9,3,0,12,39,4.00,3.89,-0.4539,63.66,0.0,179.4,1655,1995,A,0,1,,,
23,R,67,72,0,20,43,3.60,4.71,-6.1990,78.14,12.1,92.9,1658,2119,A,0,1,,,
23,R,138,143,3,51,45,5.57,4.10,7.8886,76.75,32.6,34.0,2001,1547,A,2,1,,,
23,R,73,79,0,32,37,5.50,3.50,10.6624,89.18,12.7,90.3,2016,2057,A,-2,0,,,
23,R,7,14,3,42,30,5.67,4.33,3.7768,67.70,76.7,9.5,2050,1775,A,1,0,,,
23,R,60,63,3,31,23,3.38,4.20,1.9435,65.14,43.5,26.5,1957,1664,A,0,0,,,
23,R,58,61,0,32,38,3.75,4.13,-0.9848,73.44,24.6,39.9,1996,1934,A,0,2,,,
23,R,99,104,0,17,26,3.00,3.50,-3.4004,78.95,7.8,65.5,1738,2181,A,0,0,,,
23,R,84,87,3,49,25,3.58,5.00,-3.4019,84.08,113.2,15.9,1570,1876,A,2,0,,,
23,R,66,70,3,30,19,3.71,4.25,2.1185,73.08,57.8,8.8,1995,1686,A,0,0,,,
23,R,50,55,0,39,41,3.18,4.67,-8.6088,87.94,34.9,38.9,1665,2297,A,0,1,,,
23,R,90,94,3,45,18,3.90,3.20,2.0663,75.77,121.2,0.0,1512,1700,A,2,0,,,
23,R,107,110,3,43,42,3.67,3.80,6.4316,82.91,29.9,51.5,1898,1855,A,1,1,,,
23,R,8,13,3,53,10,4.44,3.33,6.6785,86.75,169.1,5.9,2056,1928,A,3,0,,,
23,R,45,46,3,25,11,3.67,3.67,0.8621,90.53,111.6,0.0,1980,1892,A,1,0,,,
23,R,43,41,0,16,47,3.75,4.30,1.3955,88.19,0.0,135.7,1968,1930,A,0,2,,,
23,R,148,149,3,54,27,5.25,3.57,7.9281,92.64,102.7,6.8,1981,1948,A,3,0,,,
23,R,35,40,0,28,46,4.33,4.75,-3.7058,99.99,21.5,84.7,2022,2315,A,0,1,,,
23,R,113,118,3,52,20,3.14,4.50,2.2301,97.15,137.5,0.0,2375,1955,A,3,0,,,
23,R,33,37,3,70,25,5.20,3.29,11.7155,98.81,118.0,8.3,2572,1952,A,5,0,,,
23,R,129,136,3,72,28,4.36,6.50,5.0831,100.82,122.8,20.4,2195,1991,A,5,1,,,
23,R,91,95,3,48,32,4.00,4.29,3.8629,104.81,96.8,26.4,2179,2062,A,3,0,,,
