round,game_type,team_a,team_b,result_a,pf_a,pa_a,raw_goal_a,raw_goal_b,spread_a,interest,dscr_a,dscr_b,elo_a_after,elo_b_after,home,ex_a,ex_b,cup_name,cup_bracket,cup_round
20,R,143,137,3,70,28,5.18,5.20,6.8110,48.60,111.0,7.8,1604,1402,A,5,0,,,
20,R,47,43,0,34,44,3.00,4.43,-9.1713,57.62,28.1,47.5,1615,2033,A,0,1,,,
20,R,14,15,3,45,39,5.67,3.89,7.3459,47.55,50.0,32.1,1786,1674,A,4,0,,,
20,R,54,49,3,46,21,4.20,4.33,-10.4557,76.19,124.2,0.0,1568,2087,A,2,-2,,,
20,R,118,114,3,64,13,5.22,3.25,11.1945,61.40,187.1,1.5,1947,1607,A,5,0,,,
20,R,46,48,3,53,21,4.00,2.71,11.2690,63.59,103.5,11.8,1894,1561,A,3,0,,,
20,R,95,92,3,40,27,5.60,3.13,16.8833,65.59,48.6,19.4,2063,1657,A,1,0,,,
20,R,101,97,3,33,30,4.14,4.00,1.6071,43.66,33.6,33.5,1667,1774,A,2,0,,,
20,R,23,17,0,31,40,4.14,5.14,-2.3983,48.73,21.6,61.4,1709,1610,A,0,1,,,
20,R,22,19,0,34,40,4.14,4.50,3.0378,46.46,17.9,71.6,1725,1777,A,0,2,,,
20,R,110,105,3,40,34,4.83,4.00,9.2123,62.18,58.1,39.0,1892,1836,A,1,1,,,
20,R,159,153,3,34,21,3.67,3.17,10.3513,57.79,53.3,26.1,1932,1765,A,0,0,,,
20,R,135,129,0,35,70,4.13,5.00,-9.3245,72.38,17.5,108.0,1659,2168,A,0,5,,,
20,R,13,16,3,31,28,3.80,3.71,9.6239,60.12,43.1,32.4,1967,1709,A,0,0,,,
20,R,158,160,0,22,42,2.50,4.83,-8.9459,70.66,10.4,91.2,1770,2087,A,0,1,,,
20,R,102,98,0,29,48,4.50,4.88,-4.6269,63.18,23.7,70.5,1379,1784,A,0,1,,,
20,R,79,75,3,36,23,4.29,3.50,3.7387,50.45,80.5,6.8,2051,1735,A,0,0,,,
20,R,39,45,3,41,25,2.92,4.25,-5.6744,77.58,96.9,8.3,1702,1990,A,1,0,,,
20,R,96,90,2,37,33,4.13,4.67,-0.5199,70.07,39.3,25.4,1672,1472,A,0,0,,,
20,R,150,148,0,16,57,2.80,4.67,-8.7482,75.54,9.2,128.9,1762,1926,A,0,3,,,
20,R,53,52,0,20,57,3.60,4.60,-6.9591,70.33,12.5,125.8,1849,1938,A,0,3,,,
20,R,88,84,0,20,43,4.00,4.33,7.9068,79.51,0.0,112.9,1945,1483,A,-2,2,,,
20,R,87,82,3,59,22,5.22,4.00,7.5166,69.32,100.8,9.4,1894,1582,A,3,0,,,
20,R,38,33,0,21,31,2.71,5.25,-18.4184,74.79,28.5,41.1,1702,2560,A,0,2,,,
20,R,30,26,3,53,35,4.44,3.10,9.2766,65.40,81.0,15.5,2073,1759,A,3,0,,,
20,R,63,57,3,32,26,3.75,3.83,-1.3604,67.31,49.8,32.0,1651,2031,A,2,0,,,
20,R,61,59,3,54,16,5.11,4.00,4.3477,65.74,146.9,5.3,1932,1709,A,4,0,,,
20,R,78,73,0,31,64,4.14,4.73,-6.0205,78.43,21.8,105.2,1709,2024,A,1,4,,,
20,R,136,130,0,35,43,5.00,4.88,7.6306,89.24,22.5,87.1,1975,1890,A,0,3,,,
20,R,64,58,3,29,25,4.50,4.60,0.0636,70.25,109.1,0.0,1781,2053,A,3,0,,,
20,R,94,89,3,33,28,4.00,3.71,2.5080,66.57,33.5,35.2,1713,1865,A,0,0,,,
20,R,117,113,3,36,34,4.25,5.00,-7.2918,90.09,71.2,39.1,1773,2386,A,3,0,,,
20,R,56,50,3,32,30,4.20,3.50,8.7947,82.41,31.7,41.9,2247,1638,A,-2,0,,,
20,R,120,116,2,52,48,4.36,5.38,-0.6113,85.86,43.4,38.6,2129,1989,A,4,1,,,
20,R,41,44,0,27,37,4.00,3.00,1.3446,79.39,32.3,66.4,1879,1944,A,1,0,,,
20,R,6,7,3,36,31,3.88,4.50,0.8298,79.59,68.3,25.2,1911,2083,A,0,0,,,
20,R,134,132,0,11,39,3.67,5.40,-10.8934,84.08,6.7,114.3,1879,2311,A,0,1,,,
20,R,93,91,0,12,49,3.00,4.63,-7.5404,87.79,4.9,154.1,1879,2160,A,0,2,,,
20,R,21,18,3,53,21,4.67,3.80,6.8524,80.65,120.4,6.6,2095,1782,A,3,0,,,
20,R,144,138,0,33,58,5.40,4.73,3.5117,84.62,0.0,107.3,2115,1971,A,0,3,,,
20,R,72,68,0,27,35,3.80,3.10,6.3425,92.49,0.0,82.4,2073,1984,A,0,0,,,
20,R,104,100,3,45,44,4.86,4.00,9.3435,87.02,48.7,49.4,2214,1992,A,-1,2,,,
20,R,29,28,0,41,45,4.50,4.56,0.6310,91.43,44.4,43.4,2020,1997,A,2,-1,,,
20,R,5,8,3,38,32,3.40,3.71,-2.2064,95.64,48.4,20.8,1796,2023,A,2,0,,,
20,R,69,66,3,55,33,5.00,3.88,6.3535,93.86,97.1,8.6,2441,2035,A,2,0,,,
20,R,111,107,0,11,28,3.67,3.71,0.3721,93.48,4.5,103.5,2078,1917,A,0,1,,,
20,R,149,151,0,28,50,3.25,5.13,-4.6238,99.78,23.1,101.7,1947,2094,A,0,3,,,
20,R,125,123,3,46,32,3.73,4.29,0.7819,104.00,102.0,0.0,2185,2143,A,3,0,,,
